"Ligand"	"logS"	"pmi"	"rgyr"	"ASA"	"ASA+"	"ASA-"	"ASA_H"	"ASA_P"	"CASA+"	"CASA-"	"DASA"	"DCASA"	"FASA+"	"FASA-"	"FASA_H"	"FASA_P"	"FCASA+"	"FCASA-"	"VSA"	"vsurf_A"	"vsurf_CP"	"vsurf_CW1"	"vsurf_CW2"	"vsurf_CW3"	"vsurf_CW4"	"vsurf_CW5"	"vsurf_CW6"	"vsurf_CW7"	"vsurf_CW8"	"vsurf_D1"	"vsurf_D2"	"vsurf_D3"	"vsurf_D4"	"vsurf_D5"	"vsurf_D6"	"vsurf_D7"	"vsurf_D8"	"vsurf_DD12"	"vsurf_DD13"	"vsurf_DD23"	"vsurf_DW12"	"vsurf_DW13"	"vsurf_DW23"	"vsurf_EDmin1"	"vsurf_EDmin2"	"vsurf_EDmin3"	"vsurf_EWmin1"	"vsurf_EWmin2"	"vsurf_EWmin3"	"vsurf_G"	"vsurf_HB1"	"vsurf_HB2"	"vsurf_HB3"	"vsurf_HB4"	"vsurf_HB5"	"vsurf_HB6"	"vsurf_HB7"	"vsurf_HB8"	"vsurf_HL1"	"vsurf_HL2"	"vsurf_ID1"	"vsurf_ID2"	"vsurf_ID3"	"vsurf_ID4"	"vsurf_ID5"	"vsurf_ID6"	"vsurf_ID7"	"vsurf_ID8"	"vsurf_IW1"	"vsurf_IW2"	"vsurf_IW3"	"vsurf_IW4"	"vsurf_IW5"	"vsurf_IW6"	"vsurf_IW7"	"vsurf_IW8"	"vsurf_R"	"vsurf_S"	"vsurf_V"	"vsurf_W1"	"vsurf_W2"	"vsurf_W3"	"vsurf_W4"	"vsurf_W5"	"vsurf_W6"	"vsurf_W7"	"vsurf_W8"	"vsurf_Wp1"	"vsurf_Wp2"	"vsurf_Wp3"	"vsurf_Wp4"	"vsurf_Wp5"	"vsurf_Wp6"	"vsurf_Wp7"	"vsurf_Wp8"	"glob"	"vol"	"MoE_logP"
"smallMol_526"	"-3.07423"	"5350.5122"	"4.0710526"	"568.83582"	"367.57504"	"201.26076"	"541.42902"	"27.406755"	"553.20044"	"303.09869"	"166.3143"	"250.10175"	"0.64618832"	"0.35381168"	"0.95181954"	"0.048180435"	"0.97251344"	"0.53284037"	"350.56503"	"5.3371334"	"0.30448568"	"2.5479283"	"1.7689391"	"0.74392653"	"0.26012492"	"0.12373136"	"0.051586594"	"0.028755892"	"0.004516643"	"863.375"	"504.375"	386	"343.625"	"306.125"	"230.625"	"125.875"	"53.625"	"2.8284271"	"3.2015622"	"0.5"	"1.4142135"	"1.8027756"	"0.5"	"-2.3804367"	"-2.3533986"	"-2.3526268"	"-6.309423"	"-6.2581005"	"-6.2531118"	"1.3084939"	191	"204.375"	"166.375"	"55.75"	"22.25"	"9.5"	"4.625"	"0.875"	"0.057642486"	"0.027646417"	"0.94433397"	"0.74012572"	"0.49090147"	"0.53133547"	"0.68362403"	"1.6035997"	"1.6984643"	"2.02212"	"0.1318296"	"0.97031885"	"2.4652574"	"3.9337504"	"4.8852806"	"6.2218041"	"6.4119248"	"6.4070067"	"1.4295641"	"517.81519"	"740.25"	"1042.625"	"482.5"	180	"55.75"	"22.25"	"9.5"	"4.625"	"0.875"	"851.625"	"278.125"	"13.625"	0	0	0	0	0	"0.11474228"	"315.5"	"2.5250001"
"smallMol_527"	"-8.0929098"	"46536.191"	"6.5240846"	"1347.1622"	"1013.6239"	"333.53836"	"1030.4419"	"316.72034"	"9397.3066"	"3092.2341"	"680.08551"	"6305.0732"	"0.75241411"	"0.24758588"	"0.76489818"	"0.23510185"	"6.9756312"	"2.2953687"	"1167.1122"	"4.0950284"	"0.027549243"	"2.3886554"	"2.0111344"	"1.4142718"	"0.92029792"	"0.55668521"	"0.30761048"	"0.15268452"	"0.06711673"	"1292.125"	"740.875"	"562.125"	"475.125"	399	"289.875"	"139.125"	"46.25"	"0.70710677"	"0.70710677"	"1.4142135"	"0.86602539"	"1.8027756"	"2.5495098"	"-2.5283782"	"-2.5111749"	"-2.4899881"	"-10.152545"	"-10.134807"	"-10.037895"	"1.5685289"	"547.5"	763	"686.5"	"435.625"	"237.375"	"126.875"	"59.75"	"25.25"	"0.49988881"	"0.28887135"	"1.7525045"	"1.8244699"	"2.3143165"	"2.9653347"	"3.4833586"	"3.1437235"	"1.7654041"	"2.0656786"	"0.58252466"	"1.3858894"	"1.7223176"	"1.7702557"	"1.8138545"	"1.7678353"	"1.7625107"	"2.4730301"	"1.6994696"	"1260.5403"	"2142.25"	"2813.75"	"1899.875"	"1150.625"	"570.25"	281	"137.25"	"61.875"	"25.625"	"2266.25"	"1136.875"	"464.125"	"134.625"	"43.625"	"10.375"	"2.125"	"0.375"	"0.099429652"	"1055.125"	"-2.0250001"
"smallMol_528"	"-5.8883801"	"13432.456"	"5.2978926"	"723.42084"	"404.71497"	"318.70584"	"507.16165"	"216.25917"	"1233.976"	"972.0528"	"86.009155"	"261.92322"	"0.55944616"	"0.44055384"	"0.70106035"	"0.29893965"	"1.7057513"	"1.3436892"	"439.52179"	"2.9780736"	"0.046842571"	"2.6540098"	"2.1588871"	"1.6596797"	"0.89920658"	"0.47200146"	"0.25677964"	"0.10816557"	"0.030151399"	"879.25"	"497.5"	"375.375"	"306.125"	"253.25"	"190.375"	"97.125"	"56.625"	"0.5"	"11.456439"	"11.575837"	"0.5"	"0.5"	"0.70710677"	"-2.7913644"	"-2.7836065"	"-2.7142005"	"-8.3350182"	"-8.3232145"	"-8.0346384"	"1.4218922"	"381.875"	555	"526.875"	"251.75"	"116.25"	"53.625"	"21.5"	"5.75"	"0.32900432"	"0.17844018"	"1.0717041"	"0.92788923"	"0.89080346"	"1.0575525"	"1.2767437"	"1.7017475"	"0.91916442"	"1.2651322"	"0.37317881"	"0.97404814"	"1.3261317"	"1.7522843"	"2.0910728"	"2.3132145"	"3.0049229"	"4.9419065"	"1.4218124"	"657.2597"	"934.5"	1667	"1097.125"	"662.75"	"276.125"	"123.5"	"54.625"	"21.5"	"5.75"	"1285.125"	"542.125"	"135.875"	"24.375"	"7.25"	1	0	0	"0.039278876"	"396.5"	"1.992"
"smallMol_529"	"-13.2896"	"100101.58"	"8.3635559"	"1622.6932"	"1076.7202"	"545.97308"	"1285.0132"	"337.68011"	"12106.642"	"6145.4731"	"530.74713"	"5961.1689"	"0.66353893"	"0.33646104"	"0.79190147"	"0.20809856"	"7.4608321"	"3.7872055"	"1455.5533"	"3.6178372"	"0.033303842"	"2.3854315"	"2.1653426"	"1.4968408"	"0.91018951"	"0.55514878"	"0.30719316"	"0.148651"	"0.065150276"	"2064.625"	1235	"880.5"	"718.75"	"618.5"	"518.625"	"355.375"	"206.5"	"0.5"	"0.5"	"0.70710677"	"2.5495098"	"0.5"	"2.2912879"	"-3.6147556"	"-3.5330257"	"-3.4910598"	"-10.172464"	"-9.1175413"	"-8.8757896"	"1.6296887"	639	803	761	"436.625"	"228.125"	"118.5"	"57.375"	"26.5"	"0.383021"	"0.22782609"	"1.4149873"	"1.4075497"	"1.4174178"	"1.5154791"	"1.7818413"	"2.01267"	"2.309993"	"2.0051639"	"1.003763"	"1.8239825"	"2.7055082"	"2.5882263"	"2.2187226"	"1.8358543"	"0.92491788"	"1.3900476"	"1.7663841"	"1527.3433"	"2697.875"	"3700.75"	"2463.5"	"1427.875"	"680.875"	"337.25"	"163.75"	"73.125"	"30.375"	"3061.75"	"1660.5"	"666.875"	"244.25"	"109.125"	"45.25"	"15.75"	"3.875"	"0.077278256"	"1339.125"	"1.239"
"smallMol_530"	"-3.6166501"	"10794.356"	"5.368906"	"737.40234"	"528.18365"	"209.21869"	"538.31818"	"199.08417"	"1298.8036"	"515.51483"	"318.96497"	"783.2887"	"0.71627605"	"0.28372392"	"0.73001963"	"0.2699804"	"1.7613229"	"0.69909579"	"445.91519"	"3.673774"	"0.085762158"	"2.6606874"	"2.1816356"	"1.3133837"	"0.62348175"	"0.31702051"	"0.14729545"	"0.053769875"	"0.015422098"	"915.75"	"551.375"	"420.125"	"364.375"	"314.75"	"242.75"	"156.75"	"80.625"	"6.6708322"	"5.8949132"	"3.2015622"	"0.5"	"0.5"	"0.70710677"	"-2.5266895"	"-2.5182719"	"-2.4822052"	"-7.1099076"	"-7.03794"	"-6.7002401"	"1.4521493"	"423.25"	"503.25"	386	168	70	30	"9.375"	"3.25"	"0.18208866"	"0.085420243"	"1.2717994"	"1.4091932"	"1.7771702"	"1.9304534"	"2.0345969"	"1.3465604"	"0.64890623"	"2.1881206"	"0.35733399"	"0.63715637"	"0.77107555"	"1.353296"	"2.4736271"	"4.2239871"	"7.3056259"	"7.6177459"	"1.3861401"	"665.427"	"922.375"	"1571.75"	"957.125"	"477.25"	"187.75"	"76.5"	"31.125"	"9.375"	"3.25"	"1148.5"	"453.875"	"91.25"	"19.75"	"6.5"	"1.125"	0	0	"0.049892746"	"390.875"	"2.543"
"smallMol_531"	"-4.6760201"	"18842.375"	"5.222436"	"962.10132"	"675.32452"	"286.77676"	"768.43921"	"193.66208"	"3488.7266"	"1482.3491"	"388.54776"	"2006.3774"	"0.70192665"	"0.29807335"	"0.79870927"	"0.20129073"	"3.626153"	"1.5407412"	"750.62573"	"3.1538932"	"0.079653703"	"2.3879669"	"1.7978272"	"1.1954118"	"0.66923547"	"0.31127959"	"0.11737525"	"0.025298251"	"0.0050832178"	"1180.875"	"681.125"	"523.875"	"455.375"	"389.625"	277	"126.25"	50	"0.5"	"0.70710677"	"0.5"	"0.5"	"0.70710677"	"0.5"	"-2.7015805"	"-2.6373188"	"-2.5872991"	"-7.4416513"	"-6.7530837"	"-6.6875949"	"1.4579339"	"439.25"	"551.5"	"479.625"	"228.375"	"87.75"	"29.625"	"6.875"	"1.25"	"0.18205678"	"0.068350263"	"1.3459241"	"1.2464241"	"1.4880472"	"1.77451"	"1.9758812"	"1.7341654"	"1.1362039"	"1.1006433"	"0.64937538"	"1.6466942"	"1.9010606"	"1.9249262"	"1.9906064"	"2.1779332"	"2.4388337"	"2.6860247"	"1.6114076"	"910.07391"	"1466.5"	1885	"1109.75"	"624.125"	"254.125"	"95.375"	"31.125"	"6.875"	"1.25"	"1445.75"	"558.25"	"144.5"	"25.75"	"7.625"	"1.5"	0	0	"0.16440652"	"675.375"	"0.98799998"
"smallMol_532"	"-10.64979"	"102191.99"	"7.9406867"	"1685.958"	"1167.9414"	"518.0166"	"1199.5698"	"486.38824"	"16745.943"	"7427.3223"	"649.9248"	"9318.6211"	"0.6927464"	"0.30725357"	"0.71150631"	"0.28849366"	"9.9325981"	"4.4054017"	"1571.2614"	"5.0289063"	"0.0231215"	"2.408417"	"2.2226164"	"1.6415322"	"1.0870768"	"0.66108346"	"0.36105028"	"0.19202343"	"0.10365074"	"1826.5"	"1063.875"	"773.25"	"631.375"	"520.875"	"425.625"	279	"159.5"	"0.5"	"0.5"	"0.70710677"	"14.080128"	"10.124228"	"7.5663729"	"-3.596107"	"-3.412945"	"-3.2039483"	"-10.587517"	"-10.345759"	"-10.242872"	"1.6207429"	"822.375"	"1173.25"	1053	"664.5"	361	188	"99.25"	"51.375"	"0.55819595"	"0.33478519"	"2.8440022"	"3.0412447"	"3.0087113"	"3.3693228"	"3.8547132"	"4.4299479"	"4.2955294"	"3.589592"	"0.24197966"	"0.69650209"	"1.4697777"	"1.9245179"	"2.0220914"	"2.2036293"	"2.8703153"	"3.1759963"	"1.8145244"	"1585.3328"	"2876.625"	"3932.625"	2774	"1733.25"	"870.25"	"431.625"	"211.375"	"105.5"	"53.25"	"3110.25"	"1600.75"	"680.25"	"205.75"	"70.625"	"23.375"	"6.25"	"1.875"	"0.051999666"	"1453.75"	"-5.5089998"
"smallMol_533"	"-5.60394"	"11104.681"	"5.1022649"	"730.94098"	"488.68079"	"242.26019"	"682.08899"	"48.851971"	"1075.0978"	"532.24567"	"246.42058"	"542.85205"	"0.66856396"	"0.33143607"	"0.93316567"	"0.066834353"	"1.4708407"	"0.72816503"	"463.56854"	"4.9537792"	"0.20452562"	"2.544909"	"1.8482635"	"0.82876062"	"0.31308475"	"0.16061439"	"0.089659303"	"0.049799468"	"0.024355743"	"1121.5"	"668.625"	"510.625"	"449.25"	"406.75"	"338.125"	"193.5"	"105.375"	"0.5"	"0.70710677"	"1.118034"	"0.70710677"	"0.5"	"0.86602539"	"-2.7993443"	"-2.7586036"	"-2.7526557"	"-7.8736124"	"-7.7105975"	"-7.7083054"	"1.369632"	"228.5"	"220.625"	171	"68.125"	"34.75"	"19.75"	"10.75"	"4.5"	"0.085924111"	"0.048970506"	"0.61150658"	"0.62669754"	"0.65081769"	"0.65171635"	"0.68030667"	"0.73336917"	"0.84213936"	"0.8131783"	"0.3486847"	"0.90381235"	"2.0827327"	"3.3613279"	"4.3059573"	"4.3346953"	"4.3057747"	"3.8760505"	"1.5080738"	"660.85956"	"996.625"	"1431.375"	"702.125"	"275.75"	"92.25"	"43.875"	22	"10.75"	"4.5"	"1202.875"	"481.5"	"104.75"	"24.125"	"9.125"	"2.25"	0	0	"0.092833944"	"440.625"	"5.1040001"
"smallMol_534"	"-0.63846999"	"2080.5164"	"3.0193963"	"406.8909"	"306.98401"	"99.906876"	"235.63504"	"171.25586"	"723.86835"	"235.4805"	"207.07715"	"488.38782"	"0.75446272"	"0.24553725"	"0.5791111"	"0.42088887"	"1.7790232"	"0.5787313"	"230.45753"	"1.0991958"	"0.033024628"	"3.1055722"	"2.8422389"	"2.2795498"	"1.3473247"	"0.70721591"	"0.30502522"	"0.14240828"	"0.068871401"	"328.875"	"190.125"	"135.5"	"101.875"	"77.5"	"60.625"	"40.375"	"26.625"	"1.118034"	"1.2247449"	"0.5"	"0.5"	"0.70710677"	"0.5"	"-2.5651195"	"-2.5624516"	"-2.5567663"	"-8.1681204"	"-8.0520906"	"-7.8620176"	"1.2427142"	331	"439.5"	"376.875"	"183.625"	86	"38.375"	"16.375"	"6.75"	"0.7103321"	"0.3828221"	"1.136779"	"1.1689183"	"1.2257426"	"1.5380111"	"1.7643627"	"2.2162154"	"2.3831081"	"2.770246"	"0.36198914"	"0.21279441"	"0.38204351"	"0.69573873"	"1.6299057"	"3.0447934"	"4.1682034"	"4.6135812"	"1.2884333"	"360.32132"	"464.25"	"1121.75"	"827.875"	"505.375"	"221.125"	"96.25"	39	"16.375"	"6.75"	"790.75"	"388.375"	"128.5"	"37.5"	"10.25"	"0.625"	0	0	"0.066465929"	"191.5"	"-1.239"
"smallMol_535"	"-5.3719702"	"3351.9146"	"3.3142085"	"483.74744"	"214.11687"	"269.63058"	"427.43082"	"56.316635"	"291.41306"	"366.42795"	"55.513699"	"75.014885"	"0.4426212"	"0.55737883"	"0.88358259"	"0.11641743"	"0.60240746"	"0.75747782"	"282.0802"	"5.9177251"	"0.24447639"	"2.6961064"	"2.0387366"	"0.99670279"	"0.37996128"	"0.21780749"	"0.11144806"	"0.030377211"	"0.0070957909"	"803.25"	"479.75"	"357.375"	"309.5"	"272.875"	"234.5"	"141.5"	"79.125"	"1.2247449"	"1.6583124"	"0.5"	"0.70710677"	"0.86602539"	"0.5"	"-2.7661457"	"-2.764164"	"-2.7517579"	"-6.6100879"	"-6.5979319"	"-6.2997618"	"1.2497106"	215	"212.5"	152	66	"31.25"	"14.75"	"3.75"	"0.875"	"0.10143407"	"0.050080776"	"1.0919458"	"1.0027015"	"1.1176646"	"1.2875149"	"1.4884166"	"1.4746784"	"0.94221246"	"0.88529754"	"0.65160632"	"2.0422566"	"3.5914884"	"4.9388347"	"4.8174968"	"4.8768907"	"5.599494"	"6.0764751"	"1.4197814"	"444.96283"	"631.75"	"1062.25"	551	232	"79.125"	"36.25"	"15.5"	"3.75"	"0.875"	"847.25"	"338.5"	80	"13.125"	5	"0.75"	0	0	"0.1414873"	"262.625"	"3.5020001"
"smallMol_536"	"-5.3362298"	"6159.188"	"4.0073838"	"712.64044"	"474.2067"	"238.43376"	"688.63623"	"24.004259"	"997.25671"	"500.71091"	"235.77293"	"496.54578"	"0.66542208"	"0.33457792"	"0.96631646"	"0.033683546"	"1.3993826"	"0.70261365"	"466.86148"	"4.8966098"	"0.31118321"	"2.3841114"	"1.3163626"	"0.59278405"	"0.25513405"	"0.12868647"	"0.07138937"	"0.023038087"	"0.00020568731"	"994.25"	"595.125"	"482.875"	"444.75"	"406.625"	"287.625"	"124.75"	"55.875"	"1.118034"	"0.5"	"0.70710677"	"1.118034"	"0.86602539"	"1.8708287"	"-2.5972917"	"-2.5466461"	"-2.5377662"	"-6.1951351"	"-6.0306425"	"-5.9712586"	"1.3911196"	"182.75"	"187.375"	"173.375"	"74.375"	"33.125"	"14.5"	"4.5"	"0.25"	"0.068599537"	"0.032602586"	"0.74890894"	"0.72180378"	"0.69357258"	"0.71862334"	"0.79253227"	"1.1630286"	"1.5893588"	"1.9168434"	"0.26961055"	"1.3945019"	"2.7066245"	"3.955441"	"4.3253641"	"4.2951317"	"4.9835534"	"5.2164049"	"1.472638"	"660.29462"	"972.375"	"1169.25"	"480.125"	"207.375"	"74.375"	"33.125"	"14.5"	"4.5"	"0.25"	"986.5"	"292.75"	34	0	0	0	0	0	"0.25231174"	"419.5"	"5.5657401"
"smallMol_537"	"-5.04953"	"11066.283"	"4.8974352"	"781.74445"	"490.63672"	"291.10773"	"660.91003"	"120.8344"	"1331.0974"	"790.9397"	"199.52898"	"540.15771"	"0.62761778"	"0.37238222"	"0.84542978"	"0.15457021"	"1.7027271"	"1.0117625"	"501.74448"	"3.6191709"	"0.12392572"	"2.5042481"	"1.7696965"	"1.0762166"	"0.54378152"	"0.25148237"	"0.066465884"	"0.014752972"	"0.0024719329"	"1008.125"	"604.375"	"473.125"	"409.875"	"355.875"	"239.375"	"126.125"	"67.25"	"0.70710677"	"6.9641943"	"6.9641943"	"0.70710677"	"0.5"	"0.86602539"	"-2.9395351"	"-2.8874447"	"-2.8856289"	"-6.455842"	"-6.3503046"	"-6.1291399"	"1.4602251"	"341.25"	"453.75"	"343.25"	"139.625"	51	"11.25"	"2.875"	"0.375"	"0.12338177"	"0.032326929"	"1.0749885"	"0.97874522"	"1.0611588"	"1.1831667"	"1.3226808"	"1.8994809"	"2.135371"	"2.0003903"	"0.35435933"	"1.1078269"	"1.8969049"	"2.3981512"	"2.7272182"	"4.0309873"	"5.1051288"	"7.1508489"	"1.4293762"	"719.45721"	"1028.375"	"1529.375"	"858.875"	"435.625"	"161.125"	"58.375"	"13.25"	"3.125"	"0.375"	"1188.125"	"405.125"	"92.375"	"21.5"	"7.375"	2	"0.25"	0	"0.40595248"	"434.25"	"4.1030002"
"smallMol_538"	"-3.0945599"	"1545.0519"	"2.777457"	"420.30823"	"310.14828"	"110.15996"	"410.83997"	"9.4682693"	"319.14258"	"113.13428"	"199.98833"	"206.0083"	"0.73790675"	"0.26209328"	"0.97747302"	"0.022526966"	"0.75930601"	"0.26916978"	"248.28696"	"4.8643637"	"0.62385285"	"2.6968589"	"1.8550582"	"0.63772941"	"0.19990298"	"0.084999144"	"0.028367102"	"0.0007810301"	0	"645.5"	383	"299.25"	"266.625"	"238.875"	"197.5"	"105.25"	"46.875"	"0.86602539"	"1.6583124"	"2.4494898"	"0.86602539"	"0.86602539"	"1.7320508"	"-2.2959282"	"-2.2958543"	"-2.2868788"	"-5.3595843"	"-4.9159279"	"-4.8914881"	"1.1875061"	"112.5"	"92.875"	"61.625"	"17.5"	"7.125"	"2.5"	"0.125"	0	"0.03508772"	"0.010314112"	"0.55655158"	"0.46457416"	"0.56538349"	"0.75926691"	"0.95106047"	"0.98862654"	"0.69915479"	"0.5284906"	"0.54082233"	"1.747002"	"3.3267751"	"4.1106973"	"4.3222046"	"4.9763455"	"4.9702578"	0	"1.4121828"	"377.69543"	"533.375"	"799.25"	"354.75"	107	"28.875"	"10.5"	"2.75"	"0.125"	0	"686.75"	"261.875"	"45.375"	"11.375"	"3.375"	"0.25"	0	0	"0.20342714"	"223.125"	"2.612"
"smallMol_539"	"-7.99189"	"28082.543"	"6.7865949"	"976.84692"	"651.72662"	"316.6351"	"842.46228"	"134.38467"	"2071.187"	"1004.0499"	"335.09149"	"1067.1372"	"0.66717368"	"0.32413992"	"0.86243016"	"0.13756983"	"2.1202781"	"1.0278478"	"647.23633"	"5.4295878"	"0.20184888"	"2.4588091"	"1.8889437"	"0.98228359"	"0.31783235"	"0.13738114"	"0.038850177"	"0.0078131519"	"0.00030607061"	"1489.25"	900	"681.25"	"583.5"	"502.625"	"400.625"	"245.875"	"137.125"	"7.2972598"	"6.5954528"	"1.5"	"0.5"	"0.5"	1	"-2.6097081"	"-2.5751188"	"-2.5471959"	"-6.3395729"	"-5.8781152"	"-5.773293"	"1.5099436"	"288.75"	"385.125"	"321.75"	"101.5"	"33.875"	"9.125"	"1.75"	"0.125"	"0.057431191"	"0.017994858"	"1.4289329"	"1.2951001"	"1.3252352"	"1.6257331"	"2.0299211"	"2.6558297"	"1.9847263"	"1.0428236"	"0.28359988"	"1.7480143"	"3.8098595"	"4.5554352"	"4.1196513"	"3.3073888"	"2.5928121"	"4.4622974"	"1.5199335"	"899.46375"	"1367.125"	"1881.875"	"994.75"	415	"114.25"	"39.125"	"10.5"	"1.75"	"0.125"	"1593.125"	"609.625"	"93.25"	"12.75"	"5.25"	"1.375"	0	0	"0.043285038"	"601.125"	"7.4759998"
"smallMol_540"	"-4.1992602"	"7570.4902"	"4.5263886"	"669.73395"	"445.75473"	"223.97923"	"602.37012"	"67.363861"	"935.63916"	"469.90842"	"221.7755"	"465.73074"	"0.66556984"	"0.33443016"	"0.89941698"	"0.10058302"	"1.3970311"	"0.70163447"	"440.61038"	"2.153558"	"0.12605028"	"2.5039361"	"1.6956891"	"0.82392853"	"0.44767258"	"0.24206397"	"0.11021182"	"0.040281959"	"0.0080772042"	877	"502.375"	"399.5"	"360.125"	"325.375"	"254.125"	"111.875"	"47.875"	"0.70710677"	"4.8476801"	"5.4313903"	"1.118034"	"0.70710677"	"0.5"	"-2.6681709"	"-2.5550222"	"-2.3835201"	"-7.1414437"	"-7.0063472"	"-6.8540339"	"1.3542626"	235	"271.25"	"216.625"	"98.25"	"43.125"	"19.25"	"7.125"	"1.625"	"0.12859824"	"0.059007291"	"0.3484275"	"0.34239447"	"0.33925235"	"0.40902326"	"0.43920186"	"0.61309612"	"1.7933505"	"1.9084327"	"0.12309064"	"0.24836434"	"0.90442902"	"1.4308928"	"1.963003"	"2.7108226"	"4.2245398"	"3.8743312"	"1.4763947"	"612.30243"	904	"1232.25"	"615.25"	"286.25"	"118.75"	"51.375"	"21.25"	"7.125"	"1.625"	"997.25"	344	"69.625"	"20.5"	"8.25"	2	0	0	"0.069989756"	"398.625"	"4.4109998"
"smallMol_541"	"-8.2761202"	"86437.625"	"9.1375828"	"1527.9727"	"1361.9059"	"166.06668"	"1393.1484"	"134.8242"	"11194.866"	"1032.2705"	"1195.8392"	"10162.597"	"0.8913157"	"0.10868433"	"0.91176265"	"0.088237315"	"7.3266149"	"0.67558181"	"1107.9827"	"1.6870953"	"0.16081865"	"2.2904179"	"1.6544541"	"0.89521211"	"0.31363058"	"0.12703064"	"0.04705213"	"0.012428681"	"0.0036675811"	"2129.875"	"1317.25"	"1047.375"	902	"771.875"	556	"332.875"	200	"0.70710677"	"8.7464275"	"8.6890736"	"0.70710677"	"0.70710677"	"1.2247449"	"-2.8482029"	"-2.7835622"	"-2.728399"	"-6.9438257"	"-6.8851919"	"-6.8130274"	"1.7043852"	"366.125"	"523.5"	"468.875"	"184.625"	"62.75"	22	"5.5"	"1.375"	"0.059911683"	"0.024390243"	"0.40613699"	"0.44061479"	"0.34016123"	"0.25233611"	"0.12091997"	"0.37028024"	"1.2983959"	"1.5525063"	"0.061379526"	"0.22850125"	"0.88997674"	"1.8067677"	"1.5389651"	"1.739823"	"2.9297676"	"3.9980624"	"1.5934708"	"1421.8176"	"2265.625"	"2655.625"	"1384.125"	608	"184.75"	"62.75"	22	"5.5"	"1.375"	"2289.5"	"860.625"	"139.125"	"0.125"	0	0	0	0	"0.059854928"	"1025.5"	"5.0699201"
"smallMol_542"	"-2.6391201"	"7293.4575"	"4.0509806"	"625.29626"	"404.89142"	"220.40485"	"392.57846"	"232.71782"	"1466.9216"	"798.52673"	"184.48659"	"668.3949"	"0.64751935"	"0.35248065"	"0.62782794"	"0.37217209"	"2.3459625"	"1.2770374"	"412.21988"	"5.0288453"	"0.060637772"	"2.6275034"	"2.1802607"	"1.5527081"	"0.92894024"	"0.49633309"	"0.23979424"	"0.1019932"	"0.032079998"	"759.25"	"429.125"	"318.625"	"264.125"	"213.25"	"160.25"	84	"41.125"	"7.905694"	"0.70710677"	"7.8421936"	"1.118034"	"5.315073"	"5.0497522"	"-2.6451085"	"-2.6288826"	"-2.6127062"	"-7.2207012"	"-7.1687646"	"-7.1016278"	"1.3129958"	"235.625"	"325.875"	"342.875"	"194.875"	"90.5"	"41.125"	"15.625"	"5.375"	"0.31777167"	"0.16090865"	"1.541299"	"1.5633544"	"1.7246449"	"2.0256512"	"2.3098879"	"2.5884731"	"2.1807423"	"1.388472"	"0.5952698"	"1.5264829"	"2.3168819"	"2.8509269"	"3.3144479"	"3.7972519"	"4.2579713"	"4.1543407"	"1.4902407"	"568.53235"	"847.25"	"1351.625"	"870.25"	"515.375"	"232.125"	"101.25"	"42.5"	"15.625"	"5.375"	1116	"544.375"	"172.5"	"37.25"	"10.75"	"1.375"	0	0	"0.09423808"	"386.875"	"-0.833"
"smallMol_543"	"-4.51443"	"5740.9136"	"3.7797291"	"601.646"	"382.24063"	"219.40538"	"472.22437"	"129.42165"	"896.73651"	"515.38324"	"162.83525"	"381.35327"	"0.63532478"	"0.36467519"	"0.78488737"	"0.21511261"	"1.490472"	"0.85662204"	"387.18103"	"3.2953787"	"0.14886217"	"2.6103761"	"2.0698905"	"1.2699726"	"0.58215433"	"0.2658816"	"0.091743357"	"0.02729669"	"0.0047883601"	"848.5"	"499.375"	"375.25"	"320.875"	"277.375"	"215.875"	"134.625"	"71.75"	"0.5"	1	"0.5"	"0.70710677"	"0.5"	"1.118034"	"-2.9673724"	"-2.942137"	"-2.9139576"	"-7.2109461"	"-6.699914"	"-6.4528718"	"1.3035179"	"284.25"	"350.625"	"287.375"	"121.75"	"44.125"	"14.375"	4	"0.875"	"0.12791473"	"0.046747174"	"1.2271733"	"1.1558503"	"1.2988144"	"1.5889368"	"1.7806976"	"1.7124079"	"1.3659227"	"2.0606024"	"0.52085274"	"1.6538841"	"2.3093114"	"2.4604447"	"2.0908031"	"1.5279733"	"3.0933328"	"3.0676019"	"1.483826"	"551.53027"	"818.375"	"1276.5"	"739.875"	"374.25"	"133.25"	48	15	4	"0.875"	"992.25"	"389.25"	"86.875"	"11.5"	"3.875"	"0.625"	0	0	"0.10579647"	362	"2.902"
